"Sample","Date","Start.Time","Sample.Temp..C.","Sample.Pressure..kPa.","Mean.Free.Path..m.","Gas.Viscosity..Pas.","Diameter.Midpoint","X1.02","X1.06","X1.09","X1.13","X1.18","X1.22","X1.26","X1.31","X1.36","X1.41","X1.46","X1.51","X1.57","X1.63","X1.68","X1.75","X1.81","X1.88","X1.95","X2.02","X2.09","X2.17","X2.25","X2.33","X2.41","X2.50","X2.59","X2.69","X2.79","X2.89","X3.00","X3.11","X3.22","X3.34","X3.46","X3.59","X3.72","X3.85","X4.00","X4.14","X4.29","X4.45","X4.61","X4.78","X4.96","X5.14","X5.33","X5.52","X5.73","X5.94","X6.15","X6.38","X6.61","X6.85","X7.10","X7.37","X7.64","X7.91","X8.20","X8.51","X8.82","X9.14","X9.47","X9.82","X10.2","X10.6","X10.9","X11.3","X11.8","X12.2","X12.6","X13.1","X13.6","X14.1","X14.6","X15.1","X15.7","X16.3","X16.8","X17.5","X18.1","X18.8","X19.5","X20.2","X20.9","X21.7","X22.5","X23.3","X24.1","X25.0","X25.9","X26.9","X27.9","X28.9","X30.0","X31.1","X32.2","X33.4","X34.6","X35.9","X37.2","X38.5","X40.0","X41.4","X42.9","X44.5","X46.1","X47.8","X49.6","X51.4","X53.3","X55.2","X57.3","X59.4","X61.5","X63.8","X66.1","X68.5","X71.0","X73.7","X76.4","X79.1","X82.0","X85.1","X88.2","X91.4","X94.7","X98.2","X101.8","X105.5","X109.4","X113.4","X117.6","X121.9","X126.3","X131.0","X135.8","X140.7","X145.9","X151.2","X156.8","X162.5","X168.5","X174.7","X181.1","X187.7","X194.6","X201.7","X209.1","X216.7","X224.7","X232.9","X241.4","X250.3","X259.5","X269.0","X278.8","X289.0","X299.6","X310.6","X322.0","X333.8","X346.0","X358.7","X371.8","X385.4","X399.5","X414.2","X429.4","X445.1","X461.4","X478.3","X495.8","X514.0","X532.8","X552.3","X572.5","X593.5","X615.3","X637.8","X661.2","X685.4","X710.5","X736.5","X763.5","X791.5","X820.5","X850.5","X881.7","X914.0","X947.5","X982.2","Scan.Up.Time.s.","Retrace.Time.s.","Down.Scan.First","Scans.Per.Sample","Impactor.Type.cm.","Sheath.Flow.lpm.","Aerosol.Flow.lpm.","CPC.Inlet.Flow.lpm.","CPC.Sample.Flow.lpm.","Low.Voltage","High.Voltage","Lower.Size.nm.","Upper.Size.nm.","Density.g.cc.","Title","Status.Flag","td.s.","tf.s.","D50.nm.","Median.nm.","Mean.nm.","Geo..Mean.nm.","Mode.nm.","Geo..Std..Dev.","Total.Conc..cm.","Comment","date","end_date"
"5593",2958,"04/08/16","09:30:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.253,124.786,136.708,165.781,138.549,245.571,298.122,208.381,28.4403,271.738,279.816,154.827,195.599,321.991,423.759,486.371,457.992,379.701,372.819,401.27,348.051,506.421,408.09,434.094,322.273,419.955,306.997,176.853,178.358,215.72,209.464,160.749,134.668,157.503,226.858,92.1838,137.773,131.469,230.562,167.687,211.691,134.455,164.63,233.781,253.931,149.107,244.986,299.54,226.717,292.521,267.02,260.99,317.101,262.559,222.869,163.689,282.028,238.835,226.195,196.475,206.771,160.48,141.086,78.5348,208.336,143.481,166.098,181.473,128.87,165.415,84.4478,149.964,39.7673,123.935,73.0649,97.3336,107.392,110.182,128.455,77.4473,138.558,129.104,134.145,122.999,83.0793,63.9159,101.83,90.864,85.6062,130.141,90.733,165.49,73.2311,97.0733,83.7276,70.6983,100.996,14.7284,29.8704,144.795,81.5721,36.6271,78.8698,65.2548,66.2745,68.0854,34.2686,25.8556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,56.9016,108.396,64.6774,31.059,2.65335,311.082,NA,2016-04-08 09:30:00,"2016-04-08 09:32:15"
"5594",2959,"04/08/16","09:35:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.653,249.571,312.53,177.655,214.139,165.192,218.128,89.3063,263.762,209.938,242.199,315.05,224.757,375.711,389.32,587.859,440.756,487.191,480.146,487.334,578.978,539.973,468.134,533.337,542.138,286.037,318.614,234.416,260.982,220.846,236.949,119.082,119.772,276.086,135.347,157.332,251.539,265.759,280.086,113.091,176.801,212.786,207.997,237.977,251.704,264.899,202.876,247.426,282.227,311.01,391.314,295.091,310.525,248.824,261.039,398.631,452.71,359.139,421.815,351.288,374.64,265.882,223.614,240.728,245.964,206.929,203.013,169.248,197.849,169.834,199.201,168.7,141.178,147.426,159.596,119.878,165.811,96.4757,168.766,95.0368,144.539,84.6246,98.9183,163.315,126.88,111.543,85.3824,86.8723,58.2112,68.5575,91.1116,92.8143,172.027,70.9816,85.0379,84.9783,71.5084,101.687,117.295,94.3259,83.2782,135.415,56.4902,56.837,32.545,102.842,103.025,35.0584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,61.3677,109.319,66.4287,25.0287,2.62854,380.869,NA,2016-04-08 09:35:00,"2016-04-08 09:37:15"
"5595",2960,"04/08/16","09:40:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.5011,207.976,136.708,276.178,34.6373,198.231,280.45,297.688,142.201,163.043,311.609,248.46,166.61,193.009,469.666,413.432,542.128,421.338,396.019,495.827,578.537,450.141,536.708,559.378,453.292,309.908,332.174,381.793,260.982,182.193,166.459,212.083,155.171,151.57,169.308,259.277,243.324,267.225,288.136,226.728,257.212,145.655,272.683,337.605,237.778,364.673,338.825,299.21,227.043,353.838,366.314,366.12,413.876,388.897,454.133,410.255,273.07,300.285,365.571,348.382,252.743,232.649,299.674,207.606,328.537,272.807,228.659,121.791,144.832,163.629,78.4886,78.4551,119.133,151.069,119.369,112.118,128.156,89.21,117.503,193.339,178.748,114.262,200.555,116.654,103.16,123.535,73.1849,111.693,160.94,55.7942,95.0442,82.745,135.428,99.1367,99.5023,152.881,100.996,101.517,103.429,79.0682,92.8798,62.8358,96.3998,65.2548,82.8431,84.8375,51.8951,140.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,66.9234,113.803,69.6763,29.9614,2.60076,384.29,NA,2016-04-08 09:40:00,"2016-04-08 09:42:15"
"5596",2961,"04/08/16","09:45:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.754,124.786,234.691,147.197,138.549,264.308,124.645,148.844,129.36,256.834,461.588,328.572,409.982,380.864,222.324,419.152,531.592,522.482,497.97,532.403,590.599,667.076,315.255,534.379,414.148,418.769,310.679,351.874,352.799,278.712,207.311,328.146,209.21,292.15,135.347,194.128,206.827,222.857,224.698,275.03,210.876,268.502,153.945,292.045,329.849,325.324,276.795,472.34,338.172,380.625,375.285,377.378,349.361,375.672,425.888,325.539,441.649,434.806,190.084,319.405,307.853,290.951,218.096,270.179,234.838,244.497,200.768,213.463,176.785,160.236,207.544,170.493,186.577,185.297,183.624,175.569,141.216,173.096,183.213,270.786,172.767,145.74,108.603,160.655,150.63,87.5591,108.47,162.665,73.0506,173.172,98.9769,172.755,147.683,96.5801,124.791,130.193,213.424,28.9296,120.016,106.804,67.7982,136.846,111.517,97.3603,82.2508,94.0355,111.975,25.8556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,68.1184,116.528,70.7291,31.059,2.6493,420.088,NA,2016-04-08 09:45:00,"2016-04-08 09:47:15"
"5597",2962,"04/08/16","09:50:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.002,263.114,417.53,36.7993,138.549,14.3021,227.219,186.81,28.4403,163.043,196.089,408.861,333.051,212.653,530.175,434.718,265.189,399.538,612.338,624.978,351.214,533.361,453.607,564.115,482.262,473.445,437.223,276.797,335.862,257.987,174.805,236.625,261.07,151.57,194.507,185.344,227.207,163.144,299.896,233.753,204.714,262.794,302.208,372.367,312.739,286.626,276.114,377.876,353.054,485.326,432.35,457.461,454.905,458.8,377.439,387.007,461.333,548.834,323.814,382.11,334.063,272.434,337.745,337.787,286.671,206.129,267.352,205.62,265.659,293.61,252.239,201.25,131.054,179.844,146.847,134.662,166.406,246.883,212.573,139.292,72.2693,169.4,175.545,155.396,52.1777,179.074,117.951,104.103,118.397,185.953,164.057,76.3082,96.4045,165.891,41.4635,45.3551,56.4491,115.004,112.388,109.383,36.8038,109.963,80.3331,71.4854,93.0838,84.8375,51.7312,70.1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,73.1532,113.667,72.3508,28.9026,2.54074,422.055,NA,2016-04-08 09:50:00,"2016-04-08 09:52:15"
"5598",2963,"04/08/16","09:55:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.503,214.747,110.977,140.488,40.9523,311.648,235.8,267.919,173.399,229.191,188.12,353.773,282.904,378.48,434.195,485.657,508.469,600.581,646.94,544.916,485.046,618.462,502.128,525.193,443.472,548.926,596.301,351.402,360.69,289.186,233.623,200.936,259.617,202.348,160.547,120.195,239.373,255.35,268.028,244.492,342.026,279.829,341.351,255.358,381.097,354.039,400.707,347.548,367.609,379.26,349.799,424.501,407.3,420.309,482.737,438.186,497.973,309.999,257.85,405.169,351.53,401.127,251.912,315.681,217.601,211.79,270.536,351.452,226.714,275.227,232.908,202.969,153.25,232.643,160.542,172.754,220.4,168.75,251.978,177.892,135.272,163.324,101.505,102.328,194.492,127.15,47.4822,155.075,193.731,170.829,173.14,96.0041,136.682,70.881,97.7917,46.9635,241.017,218.103,60.8101,95.284,69.8843,99.4628,78.8698,48.9411,99.4117,144.331,60.2436,86.7696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,69.065,115.094,71.2788,27.8813,2.59701,451.97,NA,2016-04-08 09:55:00,"2016-04-08 09:57:15"
"5599",2964,"04/08/16","10:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.002,249.571,156.46,36.7993,69.2747,132.154,76.3217,373.62,255.962,449.216,312.132,210.27,600.054,357.966,288.086,444.729,607.218,463.106,518.792,446.34,618.877,416.492,416.018,564.683,388.328,431.943,310.101,308.133,296.362,252.267,261.108,173.405,145.339,160.628,223.546,170.052,190.375,154.655,191.87,163.145,204.714,151.146,146.806,169.766,230.458,130.493,288.214,167.309,285.048,268.768,197.749,266.969,248.2,275.874,242.186,286.122,187.305,213.85,292.539,195.648,307.666,253.812,174.746,202.661,135.028,237.769,131.878,136.271,160.794,117.264,210.189,116.081,193.017,79.3356,172.205,202.322,208.53,139.621,112.041,151.785,179.422,110.875,154.513,160.624,67.6441,199.443,154.543,158.565,98.6805,124.37,248.85,215.337,186.623,102.086,140.966,157.285,170.375,217.576,202.534,250.44,122.168,162.299,94.9364,32.6274,297.643,136.347,68.9749,25.8556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,60.8254,132.593,73.4002,29.9614,2.91402,378.065,NA,2016-04-08 10:00:00,"2016-04-08 10:02:15"
"5600",2965,"04/08/16","10:05:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.253,131.557,384.393,184.364,277.099,264.308,155.806,238.306,186.092,162.574,245.879,173.922,272.53,228.499,341.33,372.397,479.483,378.719,503.741,533.31,511.792,424.255,586.797,445.267,503.348,339.064,461.943,242.479,272.79,212.179,171.708,146.613,151.856,122.465,182.494,117.283,93.0501,163.144,136.482,156.12,132.029,145.655,185.949,314.344,236.583,269.232,212.121,296.093,283.692,303.965,235.8,329.278,329.551,269.306,248.413,292.139,306.447,223.793,170.141,274.306,243.98,238.333,254.98,190.193,155.345,143.481,131.878,96.4829,138.862,199.908,181.497,185.95,126.901,125.341,115.673,143.08,133.177,113.702,123.523,173.198,166.786,167.506,198.631,146.299,138.833,83.4796,169.683,117.015,166.645,111.552,91.1116,148.213,114.678,113.707,99.9026,141.677,141.284,160.958,100.174,137.119,182.002,75.441,153.851,101.83,82.2508,153.314,17.2437,87.6461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,65.6594,124.301,70.8536,32.1968,2.82353,359.685,NA,2016-04-08 10:05:00,"2016-04-08 10:07:15"
"5601",2966,"04/08/16","10:10:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.002,207.976,293.168,262.76,428.278,231.269,155.806,238.15,93.1203,115.678,245.879,298.33,261.646,421.993,639.852,495.171,284.653,442.024,629.639,390.795,456.276,487.932,435.105,360.798,375.239,420.187,300.674,314.335,360.69,289.186,151.168,120.562,92.0263,167.31,110.207,151.166,214.047,196.201,164.64,103.276,160.137,201.243,143.65,109.095,204.115,192.101,251.978,193.316,228.508,185.203,224.432,339.512,238.961,315.321,279.539,272.339,280.844,222.495,183.527,207.676,228.62,232.132,129.112,206.495,170.768,59.0516,161.586,159.151,135.862,163.809,94.4916,151.68,92.4649,134.84,186.373,134.662,154.536,75.5041,112.041,135.468,183.946,123.027,140.449,93.323,126.88,119.455,113.927,153.744,120.68,89.4713,201.558,42.9674,136.682,124.443,69.773,113.117,14.428,162.013,104.546,162.075,135.562,9.74367,96.3998,81.5685,49.7059,84.8375,86.2186,16.6528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,52.7054,113.283,64.7942,24.1442,2.77672,342.095,NA,2016-04-08 10:10:00,"2016-04-08 10:12:15"
"5602",2967,"04/08/16","10:15:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.752,90.619,58.4774,128.981,182.223,255.689,147.225,186.81,56.8805,271.738,253.849,328.572,153.523,398.609,367.399,389.283,508.887,341.993,502.109,552.9,562.712,349.388,588.111,284.094,466.145,413.252,391.128,322.871,301.637,250.683,161.438,173.405,158.486,160.628,94.2356,135.828,154.213,103.347,67.1482,167.308,176.736,173.481,181.335,153.697,240.483,209.036,188.813,203.409,208.194,288.01,213.653,332.51,197.229,283.998,319.239,258.556,282.362,232.558,153.993,246.623,271.657,281.692,224.719,276.413,228.726,141.051,110.745,104.605,130.818,222.351,217.762,119.284,127.759,140.229,144.955,118.484,77.1378,151.524,165.802,89.2255,117.658,68.139,214.357,132.065,130.486,199.783,86.9163,163.995,98.1619,134.827,151.419,85.5492,114.762,109.873,83.3274,89.2421,126.224,101.687,60.2754,76.2886,129.718,56.8705,172.845,32.7228,69.0027,35.148,69.1388,52.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,60.1597,116.31,68.293,32.1968,2.73234,339.802,NA,2016-04-08 10:15:00,"2016-04-08 10:17:15"
"5603",2968,"04/08/16","10:20:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.002,41.5952,195.185,147.565,138.549,99.1154,124.645,267.919,235.322,251.547,193.945,248.638,481.217,321.991,344.446,499.462,641.273,341.011,551.015,474.877,467.198,593.937,417.57,451.896,510.259,535.751,324.238,425.563,275.406,283.838,175.181,133.218,220.904,208.494,138.599,135.828,129.882,87.9183,176.4,306.113,199.561,246.384,338.098,280.303,284.172,236.147,318.678,357.03,349.145,259.913,364.402,280.436,351.631,308.664,332.684,339.276,346.077,314.143,203.599,287.161,227.361,355.307,235.598,285.12,263.87,152.075,284.928,142.673,151.883,143.819,213.503,177.363,185.568,146.958,151.733,109.632,153.216,166.432,206.644,95.0368,111.786,117.898,187.022,236.992,83.1105,111.884,189.828,175.075,158.657,170.81,123.462,82.745,161.025,127.392,84.6377,125.929,132.451,100.445,131.696,73.3082,120.082,88.2884,104.69,56.837,66.2745,102.02,85.9998,87.6461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,66.9818,118.972,71.5489,25.9455,2.67047,390.918,NA,2016-04-08 10:20:00,"2016-04-08 10:22:15"
"5604",2969,"04/08/16","10:25:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.752,173.152,247.685,128.981,69.2747,198.231,93.4835,208.537,255.814,163.043,268.167,290.204,166.44,412.171,448.778,552.984,314.652,518.555,582.492,444.302,560.689,598.176,551.726,647.07,498.261,401.138,401.711,329.073,390.94,354.506,240.046,223.969,217.589,205.583,147.947,219.227,279.486,135.671,216.35,130.855,136.563,206.67,202.993,154.176,171.886,212.682,164.075,275.973,223.185,336.573,234.116,281.459,223.146,423.714,256.808,284.283,249.298,218.23,191.505,194.163,91.7374,128.859,209.501,201.209,168.298,234.638,184.536,126.324,118.879,123.47,195.8,151.68,164.382,124.468,213.623,143.843,106.797,151.9,194.256,140.007,122.855,116.951,97.1258,125.659,198.068,99.551,134.172,130.974,93.4942,119.721,92.6582,33.3408,185.453,112.037,111.637,72.1664,27.358,146.23,132.765,48.5528,120.116,176.577,140.711,91.747,59.3543,68.4765,17.2437,70.1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,51.7724,113.243,66.3056,33.3762,2.68876,362.196,NA,2016-04-08 10:25:00,"2016-04-08 10:27:15"
"5605",2970,"04/08/16","10:30:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.099,138.986,110.977,214.087,292.45,236.952,383.025,157.041,369.723,286.173,364.067,383.837,380.824,353.298,390.353,435.324,433.261,662.903,549.873,520.4,562.221,497.423,502.603,671.596,592.194,387.5,537.225,492.105,386.922,270.195,265.607,183.012,259.617,151.57,248.219,157.673,158.153,135.023,229.336,215.988,165.291,229.541,190.173,163.295,222.42,198.173,213.176,137.822,239.155,250.975,221.197,359.491,223.538,252.229,233.612,311.802,261.519,195.727,196.451,155.64,108.378,230.354,200.833,120.364,163.94,194.039,139.086,208.606,92.9253,110.932,64.1862,107.418,174.975,135.245,116.146,103.266,109.902,80.7423,114.539,115.333,123.42,210.493,122.537,143.7,106.798,107.927,97.5799,121.334,86.1248,109.245,160.124,118.89,86.6569,98.251,111.746,239.047,145.146,58.0292,143.91,121.861,89.1221,105.428,139.248,52.8891,16.5686,50.9025,51.8951,69.9502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,43.5517,107.327,61.2556,33.3762,2.71161,374.033,NA,2016-04-08 10:30:00,"2016-04-08 10:32:15"
"5606",2971,"04/08/16","10:35:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.5011,214.747,110.977,73.5986,143.067,189.487,120.246,127.584,229.983,446.581,193.945,546.968,481.047,469.203,455.01,510.629,353.579,562.023,515.271,550.918,647.255,698.186,647.681,286.081,414.029,389.613,439.292,425.119,280.681,278.712,190.472,131.708,128.878,105.864,176.398,172.965,178.545,219.472,82.32,132.607,119.899,122.848,153.216,150.701,139.897,194.794,126.102,104.558,127.425,125.139,165.33,121.017,99.8284,193.792,165.846,88.668,198.007,132.145,125.351,162.513,108.997,115.86,78.1885,101.841,51.1768,168.76,62.5605,110.404,78.9413,48.8173,45.5383,97.1913,119.133,98.2709,82.5918,76.1832,54.5884,90.9276,64.2731,111.353,66.9623,62.8586,57.3877,46.6615,118.596,51.9239,105.753,66.872,32.7903,102.253,39.0478,79.5551,80.5546,68.8176,58.0388,85.1187,69.1439,14.7284,74.6759,30.5154,36.8383,25.4526,28.2451,52.8891,16.5686,16.9675,34.6514,43.2181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15,FALSE,2,"None",3,0.4,1,1,10.089,9958.57,14.3301,697.831,1.2,NA,"Normal Scan",1.5475,7.29962,1000,35.9048,85.211,50.7252,31.059,2.49187,289.984,NA,2016-04-08 10:35:00,"2016-04-08 10:37:15"
